fold,entry_time,exit_time,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,signal_prob,bet_size,bars_held
43,2024-08-06 16:25:00+00:00,2024-08-06 17:25:00+00:00,LONG,2,5303.75,5322.25,1850.0,10.0,25.0,1815.0,0.5904368631205404,0.8279781691529788,12
43,2024-08-06 16:30:00+00:00,2024-08-06 17:30:00+00:00,LONG,2,5306.0,5322.5,1650.0,10.0,25.0,1615.0,0.5163454639677829,0.7053465524527045,12
43,2024-08-06 16:35:00+00:00,2024-08-06 17:35:00+00:00,LONG,2,5305.5,5324.25,1875.0,10.0,25.0,1840.0,0.5391755981558073,0.7607913770919894,12
43,2024-08-06 16:40:00+00:00,2024-08-06 17:40:00+00:00,LONG,2,5305.25,5319.5,1425.0,10.0,25.0,1390.0,0.6461484252684767,0.9252411803525173,12
43,2024-08-06 16:45:00+00:00,2024-08-06 17:45:00+00:00,LONG,2,5306.0,5321.5,1550.0,10.0,25.0,1515.0,0.6116070125185702,0.878349508286915,12
43,2024-08-06 16:50:00+00:00,2024-08-06 17:50:00+00:00,LONG,2,5320.5,5324.75,425.0,10.0,25.0,390.0,0.6116070125185702,0.8592923315346656,12
43,2024-08-06 16:55:00+00:00,2024-08-06 17:55:00+00:00,LONG,2,5320.0,5322.75,275.0,10.0,25.0,240.0,0.6267108774238577,0.8841028346694647,12
43,2024-08-06 17:20:00+00:00,2024-08-06 18:20:00+00:00,LONG,1,5317.5,5330.5,650.0,5.0,12.5,632.5,0.6203936221320824,0.6606003314042622,12
43,2024-08-06 17:25:00+00:00,2024-08-06 18:25:00+00:00,LONG,2,5322.25,5332.75,1050.0,10.0,25.0,1015.0,0.6307048766743423,0.8738596377537567,12
43,2024-08-06 17:30:00+00:00,2024-08-06 18:30:00+00:00,LONG,2,5322.5,5337.5,1500.0,10.0,25.0,1465.0,0.582285704680472,0.8107448741088787,12
43,2024-08-06 17:35:00+00:00,2024-08-06 18:35:00+00:00,LONG,2,5324.25,5337.5,1325.0,10.0,25.0,1290.0,0.5551557306193378,0.7068972558528248,12
43,2024-08-06 17:40:00+00:00,2024-08-06 18:40:00+00:00,LONG,2,5319.5,5337.75,1825.0,10.0,25.0,1790.0,0.6082361860622615,0.8371830617524926,12
43,2024-08-06 17:45:00+00:00,2024-08-06 18:45:00+00:00,LONG,2,5321.5,5339.0,1750.0,10.0,25.0,1715.0,0.634376829982353,0.8916327267675902,12
43,2024-08-06 17:50:00+00:00,2024-08-06 18:50:00+00:00,LONG,2,5324.75,5339.25,1450.0,10.0,25.0,1415.0,0.6304345597476834,0.8968329604380303,12
43,2024-08-06 17:55:00+00:00,2024-08-06 18:55:00+00:00,LONG,2,5322.75,5318.5,-425.0,10.0,25.0,-460.0,0.6028709771106479,0.8457730550128697,12
43,2024-08-06 18:00:00+00:00,2024-08-06 19:00:00+00:00,LONG,2,5318.75,5302.0,-1675.0,10.0,25.0,-1710.0,0.6131226644628768,0.8310125425004474,12
43,2024-08-06 18:05:00+00:00,2024-08-06 19:05:00+00:00,LONG,1,5314.75,5302.75,-600.0,5.0,12.5,-617.5,0.5333976433823214,0.49230926104431955,12
43,2024-08-06 18:10:00+00:00,2024-08-06 19:10:00+00:00,LONG,1,5316.0,5304.0,-600.0,5.0,12.5,-617.5,0.5107179374038595,0.606398404489343,12
43,2024-08-06 18:15:00+00:00,2024-08-06 19:15:00+00:00,LONG,2,5325.0,5300.5,-2450.0,10.0,25.0,-2485.0,0.5713196507237339,0.675010113934213,12
